,Dominant Topic,Keywords,Number of Documents,(Doc) Percentage
10546,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
10547,3.0,"state, israeli, people, write, give, land, country, live, question, peace",,
10548,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10549,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
10550,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10551,24.0,"file, line, program, read, copy, change, entry, number, write, follow",,
10552,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10553,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10554,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10555,8.0,"ax, line, host, nntp_posting, reply, _, part, keyword, computer_science, ad",,
10556,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
10557,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
10558,5.0,"high, large, number, low, rate, level, small, report, difference, water",,
10559,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10560,15.0,"armenian, people, turkish, history, kill, government, war, world, force, german",,
10561,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10562,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
10563,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10564,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
10565,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
10566,15.0,"armenian, people, turkish, history, kill, government, war, world, force, german",,
10567,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
10568,3.0,"state, israeli, people, write, give, land, country, live, question, peace",,
10569,14.0,"people, thing, make, good, bad, put, write, happen, lot, real",,
10570,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
10571,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10572,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10573,7.0,"people, start, time, day, leave, happen, fire, hear, child, woman",,
10574,14.0,"people, thing, make, good, bad, put, write, happen, lot, real",,
10575,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
10576,14.0,"people, thing, make, good, bad, put, write, happen, lot, real",,
10577,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
10578,3.0,"state, israeli, people, write, give, land, country, live, question, peace",,
10579,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
10580,9.0,"make, work, government, money, year, pay, job, support, people, time",,
10581,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10582,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10583,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
10584,14.0,"people, thing, make, good, bad, put, write, happen, lot, real",,
10585,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10586,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
10587,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
10588,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
10589,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10590,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10591,9.0,"make, work, government, money, year, pay, job, support, people, time",,
10592,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
10593,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
10594,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
10595,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
10596,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
10597,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
10598,9.0,"make, work, government, money, year, pay, job, support, people, time",,
10599,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
10600,8.0,"ax, line, host, nntp_posting, reply, _, part, keyword, computer_science, ad",,
10601,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
10602,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10603,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
10604,14.0,"people, thing, make, good, bad, put, write, happen, lot, real",,
10605,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10606,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
10607,24.0,"file, line, program, read, copy, change, entry, number, write, follow",,
10608,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
10609,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10610,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
10611,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
10612,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10613,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10614,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
10615,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10616,3.0,"state, israeli, people, write, give, land, country, live, question, peace",,
10617,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
10618,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
10619,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
10620,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
10621,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
10622,9.0,"make, work, government, money, year, pay, job, support, people, time",,
10623,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10624,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
10625,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
10626,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
10627,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10628,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10629,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10630,8.0,"ax, line, host, nntp_posting, reply, _, part, keyword, computer_science, ad",,
10631,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
10632,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
10633,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
10634,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10635,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
10636,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10637,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
10638,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
10639,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
10640,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
10641,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
10642,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10643,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10644,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
10645,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10646,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
10647,3.0,"state, israeli, people, write, give, land, country, live, question, peace",,
10648,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
10649,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10650,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
10651,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
10652,5.0,"high, large, number, low, rate, level, small, report, difference, water",,
10653,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
10654,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10655,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10656,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10657,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
10658,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
10659,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
10660,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
10661,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10662,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
10663,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10664,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
10665,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
10666,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10667,14.0,"people, thing, make, good, bad, put, write, happen, lot, real",,
10668,9.0,"make, work, government, money, year, pay, job, support, people, time",,
10669,9.0,"make, work, government, money, year, pay, job, support, people, time",,
10670,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
10671,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
10672,7.0,"people, start, time, day, leave, happen, fire, hear, child, woman",,
10673,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10674,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
10675,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
10676,7.0,"people, start, time, day, leave, happen, fire, hear, child, woman",,
10677,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10678,9.0,"make, work, government, money, year, pay, job, support, people, time",,
10679,3.0,"state, israeli, people, write, give, land, country, live, question, peace",,
10680,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10681,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
10682,24.0,"file, line, program, read, copy, change, entry, number, write, follow",,
10683,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
10684,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
10685,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10686,9.0,"make, work, government, money, year, pay, job, support, people, time",,
10687,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10688,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10689,9.0,"make, work, government, money, year, pay, job, support, people, time",,
10690,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
10691,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10692,23.0,"time, find, point, problem, book, give, work, call, line, read",,
10693,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
10694,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10695,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
10696,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10697,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
10698,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10699,15.0,"armenian, people, turkish, history, kill, government, war, world, force, german",,
10700,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
10701,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
10702,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10703,23.0,"time, find, point, problem, book, give, work, call, line, read",,
10704,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
10705,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
10706,3.0,"state, israeli, people, write, give, land, country, live, question, peace",,
10707,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
10708,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10709,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
10710,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
10711,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10712,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
10713,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
10714,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10715,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
10716,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10717,15.0,"armenian, people, turkish, history, kill, government, war, world, force, german",,
10718,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
10719,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
10720,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
10721,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10722,9.0,"make, work, government, money, year, pay, job, support, people, time",,
10723,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
10724,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10725,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10726,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
10727,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
10728,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10729,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
10730,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10731,14.0,"people, thing, make, good, bad, put, write, happen, lot, real",,
10732,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
10733,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
10734,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10735,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
10736,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
10737,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
10738,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10739,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10740,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
10741,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
10742,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
10743,15.0,"armenian, people, turkish, history, kill, government, war, world, force, german",,
10744,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10745,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10746,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10747,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
10748,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10749,7.0,"people, start, time, day, leave, happen, fire, hear, child, woman",,
10750,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10751,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
10752,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10753,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
10754,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
10755,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
10756,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10757,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10758,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
10759,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10760,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
10761,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10762,9.0,"make, work, government, money, year, pay, job, support, people, time",,
10763,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
10764,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10765,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10766,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
10767,23.0,"time, find, point, problem, book, give, work, call, line, read",,
10768,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10769,3.0,"state, israeli, people, write, give, land, country, live, question, peace",,
10770,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
10771,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10772,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
10773,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10774,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10775,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10776,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
10777,3.0,"state, israeli, people, write, give, land, country, live, question, peace",,
10778,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
10779,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
10780,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
10781,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
10782,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
10783,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
10784,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
10785,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
10786,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
10787,15.0,"armenian, people, turkish, history, kill, government, war, world, force, german",,
10788,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10789,14.0,"people, thing, make, good, bad, put, write, happen, lot, real",,
10790,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
10791,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10792,3.0,"state, israeli, people, write, give, land, country, live, question, peace",,
10793,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
10794,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10795,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10796,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
10797,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
10798,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10799,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10800,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10801,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
10802,9.0,"make, work, government, money, year, pay, job, support, people, time",,
10803,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
10804,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10805,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10806,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10807,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
10808,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
10809,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
10810,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10811,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10812,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
10813,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
10814,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
10815,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
10816,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
10817,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
10818,9.0,"make, work, government, money, year, pay, job, support, people, time",,
10819,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
10820,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10821,14.0,"people, thing, make, good, bad, put, write, happen, lot, real",,
10822,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10823,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
10824,9.0,"make, work, government, money, year, pay, job, support, people, time",,
10825,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10826,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
10827,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
10828,8.0,"ax, line, host, nntp_posting, reply, _, part, keyword, computer_science, ad",,
10829,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10830,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10831,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10832,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
10833,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
10834,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
10835,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
10836,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10837,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10838,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
10839,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
10840,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10841,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
10842,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
10843,7.0,"people, start, time, day, leave, happen, fire, hear, child, woman",,
10844,3.0,"state, israeli, people, write, give, land, country, live, question, peace",,
10845,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
10846,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
10847,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
10848,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10849,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10850,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10851,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
10852,14.0,"people, thing, make, good, bad, put, write, happen, lot, real",,
10853,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10854,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
10855,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10856,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10857,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
10858,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10859,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10860,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
10861,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
10862,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
10863,25.0,"image, software, include, version, program, file, system, package, graphic, format",,
10864,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
10865,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
10866,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10867,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
10868,24.0,"file, line, program, read, copy, change, entry, number, write, follow",,
10869,14.0,"people, thing, make, good, bad, put, write, happen, lot, real",,
10870,9.0,"make, work, government, money, year, pay, job, support, people, time",,
10871,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10872,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
10873,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
10874,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10875,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
10876,23.0,"time, find, point, problem, book, give, work, call, line, read",,
10877,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
10878,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
10879,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
10880,17.0,"key, encryption, system, government, bit, chip, public, phone, security, technology",,
10881,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
10882,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
10883,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
10884,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
10885,7.0,"people, start, time, day, leave, happen, fire, hear, child, woman",,
10886,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
10887,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10888,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10889,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10890,12.0,"line, power, work, current, ground, wire, switch, make, cable, signal",,
10891,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
10892,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
10893,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10894,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
10895,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
10896,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
10897,7.0,"people, start, time, day, leave, happen, fire, hear, child, woman",,
10898,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10899,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10900,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
10901,13.0,"question, exist, claim, reason, true, evidence, argument, make, atheist, science",,
10902,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10903,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10904,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
10905,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
10906,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
10907,21.0,"car, bike, ride, engine, road, turn, speed, front, mile, drive",,
10908,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
10909,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10910,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10911,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10912,20.0,"study, doctor, food, effect, problem, patient, eat, day, treatment, disease",,
10913,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
10914,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10915,10.0,"window, set, application, display, server, run, work, problem, screen, program",,
10916,3.0,"state, israeli, people, write, give, land, country, live, question, peace",,
10917,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
10918,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
10919,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10920,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
10921,24.0,"file, line, program, read, copy, change, entry, number, write, follow",,
10922,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
10923,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
10924,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
10925,23.0,"time, find, point, problem, book, give, work, call, line, read",,
10926,6.0,"team, game, play, player, line, season, point, goal, win, year",,
10927,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
10928,3.0,"state, israeli, people, write, give, land, country, live, question, peace",,
10929,16.0,"write, article, line, organization, host, hear, reply, nntp_posting, guess, ago",,
10930,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
10931,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
10932,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
10933,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10934,2.0,"year, good, run, hit, win, game, lose, player, baseball, team",,
10935,19.0,"card, problem, system, driver, run, bit, memory, work, speed, machine",,
10936,9.0,"make, work, government, money, year, pay, job, support, people, time",,
10937,1.0,"word, church, christian, people, religion, love, sin, man, law, day",,
10938,4.0,"people, system, write, man, person, moral, human, life, opinion, society",,
10939,0.0,"gun, law, state, crime, weapon, case, people, firearm, police, kill",,
10940,22.0,"post, mail, send, group, list, information, address, internet, email, message",,
10941,18.0,"drive, line, buy, price, sell, sale, offer, cheap, include, disk",,
10942,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
10943,11.0,"space, launch, system, project, satellite, year, mission, earth, technology, orbit",,
